record_id,user_id,activity_timestamp,weight,height,country_of_residence,dish_name,meal_type,ingredient_list,substitutions_list,substitutions_made,carbon_footprint_original,portion_size,hunger_rating,meal_rating,geo_location
rec_01752,Travel Terry,2024-01-10 09:39:38,75.3,180.8,Japan,Quinoa Bowl,Breakfast,"['yogurt', 'egg', 'mushroom', 'rice']","['coconut yogurt', 'flax egg', None, None]",0,"[1.73, 4.66, 4.03, 4.33]","[56, 95, 238, 286]",4,4,"(35.707, 139.6801)"
rec_01840,Travel Terry,2024-01-11 07:07:30,77.6,179.3,Japan,Vegan Paella,Breakfast,"['pasta', 'pepper', 'garlic', 'egg']","[None, None, None, 'flax egg']",1,"[3.62, 3.91, 0.9, 1.62]","[205, 205, 296, 241]",4,4,"(48.8545, 2.3341)"
rec_01797,Travel Terry,2024-01-11 09:50:06,76.3,178.4,Japan,Vegan Gnocchi,Breakfast,"['pork', 'beef', 'chicken', 'yogurt']","['jackfruit', 'seitan', 'tofu', 'coconut yogurt']",0,"[0.85, 0.72, 3.38, 2.86]","[101, 264, 55, 209]",4,4,"(48.8559, 2.3415)"
rec_01777,Travel Terry,2024-01-11 13:49:00,75.4,181.6,Japan,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",4,3,"(35.6718, 139.6906)"
rec_00852,Vegan Vera,2024-01-11 20:11:16,59.4,168.4,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,5,"(59.3329, 18.0864)"
rec_00014,Hardcore Henrietta,2024-01-12 09:30:18,76.7,165.8,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5344, 13.3878)"
rec_01706,Travel Terry,2024-01-12 18:00:17,75.4,178.1,Japan,Vegan Mac & Cheese,Dinner,"['cheese', 'pork', 'rice', 'broccoli']","['vegan cheese', 'jackfruit', None, None]",0,"[0.41, 4.18, 2.01, 3.87]","[134, 188, 169, 156]",4,4,"(-33.8651, 151.2175)"
rec_00067,Hardcore Henrietta,2024-01-12 20:41:12,80.5,172.9,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,4,"(52.5025, 13.3891)"
rec_00176,Hardcore Henrietta,2024-01-13 12:55:22,79.9,166.4,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,4,"(52.5154, 13.4075)"
rec_01850,Travel Terry,2024-01-13 19:15:33,75.7,179.4,Japan,Vegan Curry,Dinner,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",1,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",4,4,"(35.6774, 139.6768)"
rec_01505,Travel Terry,2024-01-14 07:36:29,76.9,180.4,Japan,Vegan Pancakes,Breakfast,"['pepper', 'salt', 'cheese', 'onion']","[None, None, 'vegan cheese', None]",0,"[1.39, 2.49, 4.54, 4.25]","[102, 225, 212, 268]",5,4,"(35.7072, 139.677)"
rec_01248,Diet Dani,2024-01-14 14:19:18,79.4,168.7,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.92, 12.5082)"
rec_01220,Diet Dani,2024-01-14 19:09:54,78.2,168.3,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.8992, 12.4831)"
rec_01341,Diet Dani,2024-01-14 19:37:51,80.3,171.7,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9078, 12.5014)"
rec_00525,Fit Felix,2024-01-15 07:16:31,74.9,177.6,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3516, 4.8862)"
rec_00839,Vegan Vera,2024-01-15 07:54:32,59.3,168.8,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,5,"(59.3247, 18.0667)"
rec_00279,Hardcore Henrietta,2024-01-15 09:49:39,78.6,165.5,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5181, 13.3889)"
rec_01557,Travel Terry,2024-01-15 12:54:10,75.0,180.6,Japan,Tempeh Salad,Lunch,"['yogurt', 'quinoa', 'rice', 'cheese', 'fish', 'beef']","['coconut yogurt', None, None, 'vegan cheese', 'tempeh', 'seitan']",1,"[4.33, 0.37, 3.3, 3.27, 0.4, 3.67]","[218, 160, 140, 158, 155, 169]",3,4,"(35.7082, 139.6819)"
rec_01823,Travel Terry,2024-01-16 09:16:17,78.2,180.9,Japan,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",5,4,"(35.6996, 139.7054)"
rec_01113,Budget Billie,2024-01-16 18:29:34,60.5,164.4,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(12.9808, 77.6131)"
rec_01054,Budget Billie,2024-01-17 07:07:35,61.9,163.5,India,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(12.9697, 77.5967)"
rec_00403,Fit Felix,2024-01-17 07:56:15,73.5,175.2,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(52.3699, 4.9047)"
rec_00187,Hardcore Henrietta,2024-01-17 08:12:44,75.2,174.3,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.535, 13.4201)"
rec_01053,Budget Billie,2024-01-17 18:42:54,59.4,166.5,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9662, 77.6003)"
rec_00565,Fit Felix,2024-01-18 12:54:46,72.2,179.9,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3823, 4.8913)"
rec_00765,Vegan Vera,2024-01-19 12:12:36,55.7,167.4,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3101, 18.0551)"
rec_00578,Fit Felix,2024-01-19 13:55:42,72.0,175.1,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3723, 4.9231)"
rec_01249,Diet Dani,2024-01-20 09:09:02,81.4,170.7,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.8871, 12.4944)"
rec_01444,Diet Dani,2024-01-20 09:54:10,78.6,168.9,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",2,4,"(41.9092, 12.5028)"
rec_00860,Vegan Vera,2024-01-20 20:01:49,56.8,167.3,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3214, 18.0583)"
rec_00306,Hardcore Henrietta,2024-01-20 20:04:18,83.5,174.3,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5232, 13.4231)"
rec_01648,Travel Terry,2024-01-20 20:46:54,78.7,178.9,Japan,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",1,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",3,4,"(-33.888, 151.2274)"
rec_00539,Fit Felix,2024-01-21 07:09:47,73.6,175.3,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3603, 4.9173)"
rec_00168,Hardcore Henrietta,2024-01-21 14:37:44,81.9,167.2,Germany,Beef Stir-Fry,Lunch,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5042, 13.4016)"
rec_01684,Travel Terry,2024-01-21 19:48:37,78.0,181.4,Japan,Vegan Quesadilla,Dinner,"['onion', 'cheese', 'pasta', 'tofu', 'spinach', 'tomato']","[None, 'vegan cheese', None, None, None, None]",0,"[2.17, 4.19, 2.4, 3.77, 0.36, 4.76]","[275, 147, 121, 242, 293, 262]",4,4,"(35.6735, 139.6823)"
rec_01683,Travel Terry,2024-01-21 20:38:42,75.9,178.3,Japan,Vegan Curry,Dinner,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",0,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",5,3,"(40.714, -74.0185)"
rec_01407,Diet Dani,2024-01-21 20:56:31,79.1,168.5,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.9205, 12.4992)"
rec_00125,Hardcore Henrietta,2024-01-23 18:25:43,78.6,167.4,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5124, 13.3897)"
rec_00004,Hardcore Henrietta,2024-01-23 20:37:17,81.2,174.2,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5112, 13.403)"
rec_01650,Travel Terry,2024-01-24 13:26:07,76.3,181.1,Japan,Grilled Veggie Skewers,Lunch,"['chicken', 'fish', 'pepper', 'egg', 'broccoli']","['tofu', 'tempeh', None, 'flax egg', None]",1,"[3.67, 1.64, 3.07, 2.61, 1.99]","[59, 77, 202, 161, 138]",4,4,"(40.716, -74.0047)"
rec_01562,Travel Terry,2024-01-24 14:24:58,76.9,180.9,Japan,Veggie Burger,Lunch,"['tofu', 'pork', 'rice']","[None, 'jackfruit', None]",0,"[2.66, 4.68, 1.1]","[218, 199, 194]",4,3,"(40.7163, -73.9902)"
rec_00704,Vegan Vera,2024-01-24 19:07:30,59.2,170.0,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(59.3394, 18.075)"
rec_00104,Hardcore Henrietta,2024-01-24 19:31:01,76.9,166.6,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,5,"(52.5096, 13.4083)"
rec_01202,Diet Dani,2024-01-26 12:44:31,80.4,170.6,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",2,4,"(41.8853, 12.5016)"
rec_00255,Hardcore Henrietta,2024-01-27 09:16:46,81.6,170.6,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5272, 13.3984)"
rec_00685,Vegan Vera,2024-01-27 13:32:39,59.8,166.8,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,3,"(59.341, 18.0494)"
rec_00973,Budget Billie,2024-01-27 14:25:44,59.5,164.9,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9701, 77.5843)"
rec_01718,Travel Terry,2024-01-27 18:41:29,76.8,178.4,Japan,Tofu Stir-Fry,Dinner,"['pasta', 'spinach', 'tofu', 'fish', 'yogurt']","[None, None, None, 'tempeh', 'coconut yogurt']",0,"[2.81, 2.98, 0.14, 3.57, 0.39]","[107, 66, 136, 55, 200]",4,4,"(-33.8834, 151.2272)"
rec_00998,Budget Billie,2024-01-28 12:23:01,59.3,164.0,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",5,3,"(12.9737, 77.6091)"
rec_01020,Budget Billie,2024-01-28 20:19:59,59.2,164.2,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9579, 77.6053)"
rec_00717,Vegan Vera,2024-01-29 12:07:32,55.8,165.3,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(59.3344, 18.0648)"
rec_00987,Budget Billie,2024-01-29 13:17:47,59.0,166.2,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,4,"(12.9534, 77.5905)"
rec_01124,Budget Billie,2024-01-29 19:10:49,58.4,163.2,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",1,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,2,"(12.9888, 77.598)"
rec_00755,Vegan Vera,2024-01-30 07:34:46,59.7,168.1,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(59.3378, 18.0843)"
rec_01467,Diet Dani,2024-01-30 08:43:46,81.6,168.2,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9137, 12.5087)"
rec_01459,Diet Dani,2024-01-30 08:57:00,78.8,169.6,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.893, 12.4987)"
rec_01591,Travel Terry,2024-01-30 18:10:27,77.3,178.1,Japan,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,4,"(48.8419, 2.3583)"
rec_00640,Fit Felix,2024-01-31 09:29:38,71.0,175.3,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,3,"(52.361, 4.8961)"
rec_01081,Budget Billie,2024-01-31 13:06:51,61.9,166.1,India,Simple Pasta,Lunch,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(12.9797, 77.6137)"
rec_00867,Vegan Vera,2024-01-31 13:18:42,55.9,168.7,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,4,"(59.3203, 18.064)"
rec_00873,Vegan Vera,2024-01-31 18:49:51,55.5,165.5,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3445, 18.0777)"
rec_01112,Budget Billie,2024-01-31 20:41:24,60.2,163.1,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,3,"(12.9815, 77.6019)"
rec_01197,Diet Dani,2024-02-01 18:36:10,81.4,168.6,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.8973, 12.4854)"
rec_00769,Vegan Vera,2024-02-02 07:03:34,59.5,169.1,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3423, 18.0527)"
rec_01457,Diet Dani,2024-02-02 09:28:38,81.5,168.5,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",2,4,"(41.8853, 12.4884)"
rec_01196,Diet Dani,2024-02-02 12:11:24,81.2,168.8,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",2,3,"(41.8856, 12.5031)"
rec_01352,Diet Dani,2024-02-02 18:00:00,78.2,168.1,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",2,4,"(41.9191, 12.492)"
rec_01604,Travel Terry,2024-02-02 19:57:54,75.9,181.4,Japan,Chickpea Curry,Dinner,"['salt', 'rice', 'broccoli', 'quinoa', 'milk', 'fish']","[None, None, None, None, 'almond milk', 'tempeh']",0,"[2.76, 3.77, 0.38, 2.96, 2.56, 4.28]","[125, 105, 297, 64, 198, 238]",4,4,"(40.7063, -73.994)"
rec_00568,Fit Felix,2024-02-03 20:17:38,70.1,177.3,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3725, 4.9022)"
rec_00678,Vegan Vera,2024-02-04 19:01:38,59.4,166.6,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(59.339, 18.0687)"
rec_01239,Diet Dani,2024-02-05 08:32:19,81.6,168.9,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.9209, 12.4884)"
rec_01255,Diet Dani,2024-02-05 09:12:13,81.2,169.5,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9126, 12.4873)"
rec_00424,Fit Felix,2024-02-05 09:19:49,74.5,175.8,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3869, 4.9047)"
rec_00969,Budget Billie,2024-02-05 13:19:02,59.0,165.9,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",5,3,"(12.9876, 77.5949)"
rec_00649,Fit Felix,2024-02-05 13:30:17,70.9,178.6,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,3,"(52.3736, 4.8924)"
rec_00160,Hardcore Henrietta,2024-02-06 12:23:16,75.6,169.3,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5247, 13.4033)"
rec_00927,Budget Billie,2024-02-06 19:38:26,60.8,165.8,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9602, 77.6086)"
rec_00392,Fit Felix,2024-02-06 20:34:05,72.5,178.5,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(52.3847, 4.885)"
rec_01758,Travel Terry,2024-02-07 12:02:28,77.4,181.1,Japan,Vegan Quesadilla,Lunch,"['onion', 'cheese', 'pasta', 'tofu', 'spinach', 'tomato']","[None, 'vegan cheese', None, None, None, None]",0,"[2.17, 4.19, 2.4, 3.77, 0.36, 4.76]","[275, 147, 121, 242, 293, 262]",4,4,"(48.8685, 2.3541)"
rec_01030,Budget Billie,2024-02-07 12:53:33,58.5,164.6,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9742, 77.6144)"
rec_01066,Budget Billie,2024-02-07 20:31:14,59.4,163.1,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,3,"(12.9828, 77.6029)"
rec_01698,Travel Terry,2024-02-08 07:27:08,77.5,178.9,Japan,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,4,"(-33.878, 151.1939)"
rec_00942,Budget Billie,2024-02-08 20:55:35,59.7,163.7,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9914, 77.6034)"
rec_00115,Hardcore Henrietta,2024-02-09 19:22:35,82.7,172.0,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5049, 13.4121)"
rec_00794,Vegan Vera,2024-02-09 19:54:18,59.6,169.7,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,3,"(59.3145, 18.0633)"
rec_01780,Travel Terry,2024-02-10 20:07:31,79.2,181.3,Japan,Vegan Hotpot,Dinner,"['pepper', 'beef', 'rice', 'chicken']","[None, 'seitan', None, 'tofu']",1,"[3.47, 4.71, 3.71, 1.07]","[183, 286, 256, 187]",4,4,"(35.7048, 139.6866)"
